row,col,ToT_mean_200mV,ToT_mean_300mV,ToT_mean_400mV,ToT_mean_500mV,ToT_mean_600mV,ToT_mean_700mV,ToT_mean_800mV,ToT_mean_900mV,ToT_mean_1000mV
1,15,44.288715499590026,86.70050591675411,114.53405216608118,129.04416097597206,138.41666588801388,145.18659959931284,150.31892010513053,154.33716890185957,157.6699340960501
2,0,36.359057594109956,63.96256453750069,81.54784719797328,91.3329526289018,97.73247323275646,102.46784933017616,105.8325894691966,108.94033360187325,111.23847242022342
2,1,33.1126652599585,63.921609105933534,84.55880084184462,96.9801602474204,104.51242489879574,109.88413938693374,113.78593055370295,117.38635706288765,119.9437120441999
2,2,43.654275979705325,98.63938494900299,136.7322004516735,158.4501248638727,171.9755030118936,180.9491433019607,187.93403902647552,193.29232332923135,197.5443988495518
2,3,32.17806968293018,62.07975912105572,84.43373815353961,97.97917129509531,106.35333281726234,112.19198952071766,116.62752358628545,120.30823703167874,123.20407515081412
2,4,39.71249500017391,71.67572179760103,92.18090087415248,103.1286954454142,110.00272846088892,114.94783508225015,118.86734775766162,121.99349767357722,124.80992454802782
2,5,31.799205627675512,65.58227714181717,92.39735722375643,109.80753446082171,121.2166400410075,128.43460036911966,134.12040589684457,138.4462809661831,142.00325238008543
2,6,24.18487681865134,59.088762033417865,85.52246307603605,101.9597801164893,112.00732273517752,118.55373598730448,123.56933420808699,127.46118591699177,130.85407265006572
2,7,39.34034100049478,78.11751368906339,104.51349209904811,119.16967393635231,128.05948284740992,134.56471549800943,139.69487714024373,143.83225854929245,147.22733698022427
2,8,60.98855656032402,124.41914531311713,158.5012399121622,176.1156099625586,187.20632379793548,195.38828334351436,201.66229224573976,206.8216318221688,211.3711525632047
2,9,55.668276711007515,104.80339033527277,133.3229171189151,148.59520355006615,158.41284176237815,165.4618116631679,170.8230267995333,175.25168964681134,178.88782487921387
2,10,39.765720655306886,76.76841624169431,98.8929475925408,109.88895135243577,116.74588186685023,121.80492935088989,125.8367247095642,129.0656703227698,131.67534307662106
2,11,38.22954068131878,70.78066490711723,93.01225931176971,105.56680057808292,113.41622932002494,119.1572793339921,123.46022183755376,126.96428727373906,129.9912691006263
